sentence_id,rater_id,sentence,direction,modifier_category,tone_label,distance_cm,x_m,y_m,amplitude,radius
s1445,rater_3,"so, please shift the handle slowly toward the right just a little relative to where it is now.",right,slightly,gentle,5.0,0.05899530405942264,0.010964319796220685,5.936544702224418,13.777330497146984
s1446,rater_1,"okay, I'd like you to slide the bar somewhat forward gently from the current spot thanks.",forward,moderately,gentle,10.0,0.010288186772649165,0.09621199119798553,7.715728129129804,14.309092011002056
s1446,rater_2,"okay, I'd like you to slide the bar somewhat forward gently from the current spot thanks.",forward,moderately,gentle,10.0,-0.02273618320997606,0.10233486357323622,10.005707749468693,11.438515490510065
s1446,rater_3,"okay, I'd like you to slide the bar somewhat forward gently from the current spot thanks.",forward,moderately,gentle,10.0,0.003963330238084949,0.11200808443086642,8.979086023683847,13.581895337544864
s1447,rater_1,"okay, could you move it toward the rear",back,moderately,neutral,10.0,0.0006710690117964363,-0.09750952919017383,5.962332855104699,12.101944640449927
s1447,rater_2,"okay, could you move it toward the rear",back,moderately,neutral,10.0,0.005446948721191218,-0.09170442504167481,10.715952188308663,9.32564332127852
s1447,rater_3,"okay, could you move it toward the rear",back,moderately,neutral,10.0,0.007073132609915895,-0.10188655414238261,9.569842085120259,8.914438781906359
s1448,rater_1,"alright, I'd like you to bring the handlebar back, now if possible.",back,no_modifier,neutral,15.0,0.004942726284648222,-0.1531799335076513,10.866853304349615,14.787508792410915
s1448,rater_2,"alright, I'd like you to bring the handlebar back, now if possible.",back,no_modifier,neutral,15.0,-0.016934243823332872,-0.16330258763651018,12.54974434182763,9.101328089141514
s1448,rater_3,"alright, I'd like you to bring the handlebar back, now if possible.",back,no_modifier,neutral,15.0,-0.0026483743280120613,-0.14951416605942186,12.966264981089125,11.004331339936662
s1449,rater_1,could you bring it firmly ahead-right quite a bit from the current spot.,forward right,a_lot,harsh,20.0,0.14280938321361414,0.1370964555165453,12.582813523419658,12.151339179083992
s1449,rater_2,could you bring it firmly ahead-right quite a bit from the current spot.,forward right,a_lot,harsh,20.0,0.12822831667977452,0.1468390425561391,18.076575569717846,7.693515978748389
s1449,rater_3,could you bring it firmly ahead-right quite a bit from the current spot.,forward right,a_lot,harsh,20.0,0.152152255531872,0.15564245670924234,15.913440950974733,11.618622706590779
s1450,rater_1,"okay, move it slowly back.",back,slightly,gentle,5.0,0.013197742841411874,-0.04707040040078933,4.479990396377979,16.690291407227125
s1450,rater_2,"okay, move it slowly back.",back,slightly,gentle,5.0,-0.010133828033232983,-0.050303489646498445,7.080991682877405,11.624202732239766
s1450,rater_3,"okay, move it slowly back.",back,slightly,gentle,5.0,-0.00915705875817079,-0.04857205451790735,5.340235749063377,11.709532368194468
s1451,rater_1,I'd like you to bring the grip softly diagonally forward-left if possible.,forward left,no_modifier,gentle,15.0,-0.09903977726973442,0.10841038714280282,9.041548619791374,16.84124511018456
s1451,rater_2,I'd like you to bring the grip softly diagonally forward-left if possible.,forward left,no_modifier,gentle,15.0,-0.10906335099894188,0.10690267094410466,11.47954478254206,9.065400723568613
s1451,rater_3,I'd like you to bring the grip softly diagonally forward-left if possible.,forward left,no_modifier,gentle,15.0,-0.10138980850357311,0.12075402396852393,11.00767193260369,11.822068986399577
s1452,rater_1,can you slide the grip forward and left much more from the current spot as soon as possible thanks.,forward left,a_lot,neutral,20.0,-0.1365467900793711,0.1302142309627456,10.491390265647793,15.911495863646593
s1452,rater_2,can you slide the grip forward and left much more from the current spot as soon as possible thanks.,forward left,a_lot,neutral,20.0,-0.13924180910582334,0.15594527546252712,17.856021003839913,7.945077673946646
s1452,rater_3,can you slide the grip forward and left much more from the current spot as soon as possible thanks.,forward left,a_lot,neutral,20.0,-0.13742733685562009,0.15911902957447077,15.872749687492151,12.658692607409513
s1453,rater_1,"so, could you shift the grip toward the rear some relative to where it is now",back,moderately,neutral,10.0,-0.001442677774891482,-0.09711113420960878,8.704940367318864,14.682930915746446
s1453,rater_2,"so, could you shift the grip toward the rear some relative to where it is now",back,moderately,neutral,10.0,0.0025305200647371597,-0.10176249360506652,12.145250712636543,8.985309021732467
s1453,rater_3,"so, could you shift the grip toward the rear some relative to where it is now",back,moderately,neutral,10.0,0.00045128056737806427,-0.09724726803818318,10.775101214350258,10.75856428295868
s1454,rater_1,bring the handle aggressively toward the front significantly relative to where it is now.,forward,a_lot,harsh,20.0,0.01314075878430959,0.19282706956035475,10.687155930455019,12.40781986662902
s1454,rater_2,bring the handle aggressively toward the front significantly relative to where it is now.,forward,a_lot,harsh,20.0,-0.028955662780835247,0.19865035586124274,19.554211966080622,9.122763245478703
s1454,rater_3,bring the handle aggressively toward the front significantly relative to where it is now.,forward,a_lot,harsh,20.0,-0.007160220993784161,0.19993830481389374,14.947881806169905,11.138752039954676
s1455,rater_1,"so, I'd like you to nudge this handle back quite a bit please.",back,a_lot,neutral,20.0,0.00010229315238585223,-0.2064297871852901,9.902889257947905,13.619681374972131
s1455,rater_2,"so, I'd like you to nudge this handle back quite a bit please.",back,a_lot,neutral,20.0,-0.0013633356932315744,-0.20087936008607296,14.070817379816859,9.798257050517892
s1455,rater_3,"so, I'd like you to nudge this handle back quite a bit please.",back,a_lot,neutral,20.0,0.0013974069555559411,-0.19142795170549914,13.133950320617378,9.82757241232079
s1456,rater_1,"hey, can you bring the grip softly ahead.",forward,moderately,gentle,10.0,0.00086397010850362,0.09630707763002688,8.450572960028293,15.346183954893394
s1456,rater_2,"hey, can you bring the grip softly ahead.",forward,moderately,gentle,10.0,-0.009658797022262959,0.11055198914893875,10.157937957793617,9.31149078790722
s1456,rater_3,"hey, can you bring the grip softly ahead.",forward,moderately,gentle,10.0,0.011790096005915376,0.10245348167730786,7.956875945889488,13.07083914067647
s1457,rater_1,could you nudge the handlebar forward and right please.,forward right,no_modifier,neutral,15.0,0.09869393084527728,0.1048128693463488,11.187277803340294,13.074988420245582
s1457,rater_2,could you nudge the handlebar forward and right please.,forward right,no_modifier,neutral,15.0,0.10191642139412828,0.12683135368788193,12.720283468894186,9.685678842632061
s1457,rater_3,could you nudge the handlebar forward and right please.,forward right,no_modifier,neutral,15.0,0.1077891672752358,0.11353310868799475,8.739255543856537,8.793300314148329
s1458,rater_1,"alright, pull the bar to the right from its current position",right,no_modifier,neutral,15.0,0.15492425681214583,-0.014764070232270245,9.315182965410079,12.598161977744226
s1458,rater_2,"alright, pull the bar to the right from its current position",right,no_modifier,neutral,15.0,0.15028079357742796,0.011232625246932965,12.866340034534641,8.70857446511555
s1458,rater_3,"alright, pull the bar to the right from its current position",right,no_modifier,neutral,15.0,0.1502542072970019,0.012604837373773764,11.832483347719227,10.179108242947589
s1459,rater_1,"okay, nudge the bar smoothly toward the rear moderately",back,moderately,gentle,10.0,-0.0022397932663330024,-0.1071816402388668,7.459284370429452,16.701007613722634
s1459,rater_2,"okay, nudge the bar smoothly toward the rear moderately",back,moderately,gentle,10.0,0.0031201228853121685,-0.10131962756327136,10.548378942617054,10.848204430019095
s1459,rater_3,"okay, nudge the bar smoothly toward the rear moderately",back,moderately,gentle,10.0,0.006503753805119525,-0.0901570717261265,8.980442418327238,10.110352939707495
s1460,rater_1,"okay, shift the handle back-right right now.",back right,no_modifier,neutral,15.0,0.10725029993620443,-0.10820436293485663,9.763371703106245,12.92063951598608
s1460,rater_2,"okay, shift the handle back-right right now.",back right,no_modifier,neutral,15.0,0.087415812737689,-0.10488249795389343,11.253181558206727,9.77683842621336
s1460,rater_3,"okay, shift the handle back-right right now.",back right,no_modifier,neutral,15.0,0.10970929645476714,-0.09759466488433094,12.990812288516258,9.987744462894407
s1461,rater_1,"alright, I want you to bring the handle decisively toward the front thanks.",forward,no_modifier,harsh,15.0,0.007323338693232733,0.15953922519435565,11.831485111951803,12.625466827533742
s1461,rater_2,"alright, I want you to bring the handle decisively toward the front thanks.",forward,no_modifier,harsh,15.0,-0.005059229641014839,0.15608090621776194,14.611441868337652,6.417958940836875
s1461,rater_3,"alright, I want you to bring the handle decisively toward the front thanks.",forward,no_modifier,harsh,15.0,-0.010115632993465587,0.1459509153156732,13.883209263285003,10.887013805118631
s1462,rater_1,"hey, nudge this handle decisively right please.",right,a_lot,harsh,20.0,0.21672371010194763,0.004364466235064512,14.324480047292495,11.145633870844181
s1462,rater_2,"hey, nudge this handle decisively right please.",right,a_lot,harsh,20.0,0.18708018633597223,-0.00591481287802041,17.291339436721852,7.364050350174993
s1462,rater_3,"hey, nudge this handle decisively right please.",right,a_lot,harsh,20.0,0.20130341586920864,0.011349077292982577,14.229194197665537,9.899243408007353
s1463,rater_1,"so, I'd like you to slide the handlebar gently back-left somewhat please.",back left,moderately,gentle,10.0,-0.06753376885470116,-0.06862931341821937,6.80383172435378,15.456419591537966
s1463,rater_2,"so, I'd like you to slide the handlebar gently back-left somewhat please.",back left,moderately,gentle,10.0,-0.07564066238843105,-0.07542604637104264,11.05461092307937,14.079710979009805
s1463,rater_3,"so, I'd like you to slide the handlebar gently back-left somewhat please.",back left,moderately,gentle,10.0,-0.06980161116463605,-0.05808313086919886,9.639224826146497,10.922881513918268
s1464,rater_1,"okay, adjust the handle toward the left thanks.",left,no_modifier,neutral,15.0,-0.14721934917847862,0.00029039685454864127,8.615905944888533,11.643389631954031
s1464,rater_2,"okay, adjust the handle toward the left thanks.",left,no_modifier,neutral,15.0,-0.1703670417599012,0.016795691190897844,13.868289579224744,8.770604466881478
s1464,rater_3,"okay, adjust the handle toward the left thanks.",left,no_modifier,neutral,15.0,-0.15207528112751345,0.019702740984010324,9.19978310818713,10.560422559939864
s1465,rater_1,"alright, I'd like you to push it diagonally back-left,.",back left,no_modifier,neutral,15.0,-0.10806703362869241,-0.11485893163585742,8.634750634407514,12.08217736971971
s1465,rater_2,"alright, I'd like you to push it diagonally back-left,.",back left,no_modifier,neutral,15.0,-0.1127731104806264,-0.1138951006228105,12.665740293549755,7.804012737471062
s1465,rater_3,"alright, I'd like you to push it diagonally back-left,.",back left,no_modifier,neutral,15.0,-0.08809891416684731,-0.0927577191836059,8.266187941034952,9.900696822791415
s1466,rater_1,"okay, can you push the handle ahead a bit softly from the current spot thanks.",forward,slightly,gentle,5.0,-0.005589736868734629,0.04903713101381043,5.626084949610834,12.853561642543989
s1466,rater_2,"okay, can you push the handle ahead a bit softly from the current spot thanks.",forward,slightly,gentle,5.0,-0.019902515598996542,0.05319208389289152,7.978092234895697,11.465946584324206
s1466,rater_3,"okay, can you push the handle ahead a bit softly from the current spot thanks.",forward,slightly,gentle,5.0,0.012610749536638427,0.06073522944821517,5.367720213439325,11.186775828573431
s1467,rater_1,"so, I'd like you to adjust the handle quickly to the front right if possible.",forward right,a_lot,harsh,20.0,0.14506031747386802,0.14061337096605558,14.526435159678794,9.848633695159767
s1467,rater_2,"so, I'd like you to adjust the handle quickly to the front right if possible.",forward right,a_lot,harsh,20.0,0.14015444223031898,0.15441141732935726,16.15046996061059,10.567795403520831
